,0,1,2,3
0,weiterdenker,2021-11-23 14:43:35+00:00,https://twitter.com/weiterdenker/status/1463156279757656082,@TomSteiner3 Walking ist immer gut 🤣🤣🤣
1,weiterdenker,2021-04-27 15:31:22+00:00,https://twitter.com/weiterdenker/status/1387066850434035724,Morgen Mittwoch 12:30 wieder FutureTalk@Lunch auf #Clubhouse: Welche #Zukunft hat unsere Politik angesichts der #Digitalisierung ? Gemeinsam mit @laStaempfli  @aliebetrau  Sergio Bellucci; Patrick Hafner; Annina von Falkenstein; Petra Wies
